id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
398748,Mr Rice Box,Agra,--,Too Few Ratings,₹ 200,"Indian,Chinese",22720580000213,https://www.swiggy.com/restaurants/mr-rice-box-sikandra-civil-lines-agra-398748,"Mr Rice Box,  508, Awadhpuri tiraha, Alwatiya, Shahganj, Agra",Menu/398748.json
91224,Shan-E-Hind,Agra,3.5,100+ ratings,₹ 400,North Indian,12718001000835,https://www.swiggy.com/restaurants/shan-e-hind-sadar-idgah-colony-agra-91224,"Shan-E-Hind, Shop 10/11, Shopping Arcade, Sadar Bazar, Agra Cantt, Agra",Menu/91224.json
576146,VISHAL VARUN BAKERS,Agra,--,Too Few Ratings,₹ 50,"Bakery,Pizzas",22721585000154,https://www.swiggy.com/restaurants/vishal-varun-bakers-sadar-bazaar-agra-576146,"VISHAL VARUN BAKERS, 33/123 b-2 old rto compound  pratappura",Menu/576146.json
97066,Chimmanlal Puri Wale (Since -1840 - Original),Agra,3.7,100+ ratings,₹ 100,North Indian,12717001001234,https://www.swiggy.com/restaurants/chimmanlal-puri-wale-since-1840-original-daresi-mantola-agra-97066,"Chimmanlal Puri Wale (Since -1840 - Original), Daresi Road, Jama Masjid, Kinari Bazar, Sheb Bazar, Mantola, Agra",Menu/97066.json
254105,McDonald's,Agra,3.9,1K+ ratings,₹ 400,American,12719001000303,https://www.swiggy.com/restaurants/mcdonalds-up-cosmos-mall-civil-lines-agra-254105,"McDonald's, UP Agra Cosmos Mall, Shop No. U G A- 4 & 5. Upper Ground Floor, Ashok Cosmos Mall.Agra- 282001",Menu/254105.json
227830,Shri Shyam Ji Shakahari Bhojanalaya,Agra,--,Too Few Ratings,₹ 200,North Indian,22720584000027,https://www.swiggy.com/restaurants/shri-shyam-ji-shakahari-bhojanalaya-gajanan-nagar-rakabganj-agra-227830,"Shri Shyam Ji Shakahari Bhojanalaya, M/s Shri Shyam Ji Shakahari Bhojnalaya 9/55/56 Shivaji Market Agra, District - Agra, STATE - Uttar Pradesh",Menu/227830.json
102974,Cake House,Agra,3.2,1K+ ratings,₹ 150,"Bakery,Desserts",12719001000469,https://www.swiggy.com/restaurants/cake-house-civil-lines-agra-102974,"Cake House, 23/301, Wazirpura Rd, Judge Compound Chowraha, Wazirpura, Civil Lines, Agra",Menu/102974.json
407809,Pizza Hut,Agra,3.7,50+ ratings,₹ 300,Pizzas,12721001000602,https://www.swiggy.com/restaurants/pizza-hut-sadar-bzr-sadar-bazaar-agra-407809,"Pizza Hut, Pizza Hut at Ground Floor, Shop No- 2, Shahzadi Mandi, Cantt. Ward, Agra, Agra, Agra, Uttar Pradesh, 282001",Menu/407809.json
449485,Marwari Rasoi by Hotel Marwari,Agra,3.7,20+ ratings,₹ 100,"North Indian,Indian",22720587000123,https://www.swiggy.com/restaurants/marwari-rasoi-by-hotel-marwari-mantola-agra-449485,"Marwari Rasoi by Hotel Marwari, Daresi number 2 , Near agra fort railway station, from platform, Street Number 5, Sita Ram Colony, Pipal Mandi, Mantola, Agra, Uttar Pradesh 282003, India",Menu/449485.json
307378,Ghar Ka Swad (By Papa Ji's),Agra,3.7,500+ ratings,₹ 200,Indian,22720575000126,https://www.swiggy.com/restaurants/ghar-ka-swad-by-papa-jis-civil-lines-agra-307378,"Ghar Ka Swad (By Papa Ji's), Shop no 4 sumriddhi building Sanjay place behind Balaji juice",Menu/307378.json
287492,Agra Chaat House,Agra,3.5,20+ ratings,₹ 150,"Street Food,Snacks",22721113000065,https://www.swiggy.com/restaurants/agra-chaat-house-sadar-bazaar-idgah-colony-agra-287492,"Agra Chaat House, 14/2, Saudagar Lines, Sadar Bazar, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001",Menu/287492.json
523168,Kapoor's Kitchen,Agra,--,Too Few Ratings,₹ 200,"Chinese,Biryani",22722583000062,https://www.swiggy.com/restaurants/kapoors-kitchen-civil-lines-agra-523168,"Kapoor's Kitchen, 52R6+43R, Sanjay Place, Mantola, Agra, Uttar Pradesh 282003, India",Menu/523168.json
516222,Rasala Restaurant,Agra,--,Too Few Ratings,₹ 300,North Indian,22721590000312,https://www.swiggy.com/restaurants/rasala-restaurant-tajganj-agra-516222,"Rasala Restaurant, 384, Mall Road, In front of Guruji Motor, Ward no 71, Vaibhav Nagar Nigam, Food safety zone 17, Agra, Uttar Pradesh",Menu/516222.json
568635,FOOD ADDA,Agra,--,Too Few Ratings,₹ 300,North Indian,22722584000021,https://www.swiggy.com/restaurants/food-adda-civil-lines-agra-568635,"FOOD ADDA, HNo. 22/249 DHOLI KHAR MANTOLA,",Menu/568635.json
128425,Satkar Pastries,Agra,--,Too Few Ratings,₹ 300,"Desserts,Italian",12717001000261,https://www.swiggy.com/restaurants/satkar-pastries-m-g-road-civil-lines-agra-128425,"Satkar Pastries, st. jhones crossing",Menu/128425.json
448443,Agarwal Food Court,Agra,3.7,20+ ratings,₹ 200,"North Indian,South Indian",license,https://www.swiggy.com/restaurants/agarwal-food-court-sadar-bazaar-agra-448443,"Agarwal Food Court, 114 - A, Sadar Bazar, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",Menu/448443.json
246075,GOYAL CAKES & BAKES,Agra,3.3,50+ ratings,₹ 200,"Bakery,Desserts",22719579000083,https://www.swiggy.com/restaurants/goyal-cakes-and-bakes-gajanand-nagar-shahganj-agra-246075,"GOYAL CAKES & BAKES, Plot No. 16 (Part)COD Colony Shahganj Agra, District - Agra, STATE - Uttar Pradesh",Menu/246075.json
103437,Panchhi Petha,Agra,4.5,50+ ratings,₹ 200,Desserts,12718001000507,https://www.swiggy.com/restaurants/panchhi-petha-hari-parvat-crossing-opposite-hari-parvat-police-station-civil-lines-agra-103437,"Panchhi Petha, Shop No 1 , Upadhyay Market, Hari Parvat crossing , opposite Hari Parvat police station.",Menu/103437.json
500301,Chaumos,Agra,--,Too Few Ratings,₹ 200,"Chinese,Snacks",22721113000429,https://www.swiggy.com/restaurants/chaumos-agra-cantt-agra-500301,"Chaumos, 62/113D New Janta colony mustafa quarter agra 282001",Menu/500301.json
475181,pizza cave,Agra,3.5,100+ ratings,₹ 100,Pizzas,22721582000257,https://www.swiggy.com/restaurants/pizza-cave-civil-lines-sanjay-palace-agra-475181,"pizza cave, SHOP NO 1 C ,2nd FLOOR ,CLOTH MARKET SANJAY PLACE",Menu/475181.json
280486,Cake Wala,Agra,3.8,100+ ratings,₹ 500,Bakery,22720584000120,https://www.swiggy.com/restaurants/cake-wala-sadar-bazaar-idgah-colony-agra-280486,"Cake Wala, 11-A KISHAN GARH IDGAH AGRA- 282001",Menu/280486.json
266902,Sai food hub,Agra,3.9,20+ ratings,₹ 200,Bakery,22719578000229,https://www.swiggy.com/restaurants/sai-food-hub-civil-lines-agra-266902,"Sai food hub, flat no 303 block no 2 nirmal heights old mathura road",Menu/266902.json
565945,THE SHAKER'S SISE,Agra,--,Too Few Ratings,₹ 250,"Beverages,Waffle",22722583000114,https://www.swiggy.com/restaurants/the-shakers-sise-civil-lines-agra-565945,"THE SHAKER'S SISE, SHOP NO. 6 GF,1/36, WARD NO. 18 BAGH MUJAFFAR KHAN, NAGAR NIGAM FOOD SAFETY ZONE 10, AGRA, UTTAR PRADESH-282002",Menu/565945.json
461374,Lakshmi Vilas Restaurant,Agra,--,Too Few Ratings,₹ 300,South Indian,12720001000134,https://www.swiggy.com/restaurants/lakshmi-vilas-restaurant-sadar-bazaar-agra-461374,"Lakshmi Vilas Restaurant, 50-A, Taj road, sadar bazar, Agra cantt, Agra",Menu/461374.json
73714,The Greener Side,Agra,4.0,100+ ratings,₹ 300,"Continental,Desserts",12718001000262,https://www.swiggy.com/restaurants/the-greener-side-sanjay-place-civil-lines-agra-73714,"The Greener Side, Delhi Gate Rd",Menu/73714.json
89139,Cafe Coffee Day,Agra,4.4,20+ ratings,₹ 300,"Beverages,Snacks",12721001000025,https://www.swiggy.com/restaurants/cafe-coffee-day-sadar-bazaar-idgah-colony-agra-89139,"Cafe Coffee Day, Inside Agra Cantonment Shopping ArcadeSaudagar Lines, Sadar Bazaar",Menu/89139.json
538418,Lucknowi zaika,Agra,--,Too Few Ratings,₹ 300,"North Indian,Mughlai",12722001000176,https://www.swiggy.com/restaurants/lucknowi-zaika-tajganj-agra-538418,"Lucknowi zaika, Shop No- E-20, F 29, Shopping arcade sadar bazar Agra 282001",Menu/538418.json
571498,chicken house,Agra,--,Too Few Ratings,₹ 20,"Indian,Biryani",license,https://www.swiggy.com/restaurants/chicken-house-sikandra-agra-571498,"chicken house, KHASRA NO 652, Agra, Agra,",Menu/571498.json
266889,Bhagwaan Store,Agra,--,Too Few Ratings,₹ 150,"Bakery,Beverages",22719575000015,https://www.swiggy.com/restaurants/bhagwaan-store-civil-lines-agra-266889,"Bhagwaan Store, 16/2 radha kishan complex ghatia azam khan city station road agra",Menu/266889.json
546952,Zig Zag,Agra,--,Too Few Ratings,₹ 300,"Indian,Chinese",22722582000044,https://www.swiggy.com/restaurants/zig-zag-civil-lines-agra-546952,"Zig Zag, Sanjay Palace  civil lines  Agra , Ward no 63 Rajamandi",Menu/546952.json
266925,Shimla Bakers,Agra,--,Too Few Ratings,₹ 150,"Bakery,Desserts",22719113000588,https://www.swiggy.com/restaurants/shimla-bakers-sadar-bazaar-idgah-colony-agra-266925,"Shimla Bakers, 517 sadar bazaar agra cantt agra",Menu/266925.json
79628,Bhawna Sweets,Agra,3.6,1K+ ratings,₹ 200,"Sweets,Snacks",12716001000325,https://www.swiggy.com/restaurants/bhawna-sweets-madiya-katra-lohamandi-agra-79628,"Bhawna Sweets, LG-1,Shreenath Ji Complex, Ratan Muni Road, Tota Ka Taal, Billochpura, Lohamandi, Agra",Menu/79628.json
452112,THE TINY BAKERY,Agra,--,Too Few Ratings,₹ 300,"Bakery,Pizzas",22721113001157,https://www.swiggy.com/restaurants/the-tiny-bakery-sadar-bazaar-agra-452112,"THE TINY BAKERY, 532-541, L.G.-4 SADAR BAZAR NEAR HOTEL JAI HIND, AGRA (M CORP), AGRA,AGRA,UTTAR PRADESH- 282001",Menu/452112.json
517975,Bijee's kitchen,Agra,--,Too Few Ratings,₹ 100,"North Indian,Indian",22722583000058,https://www.swiggy.com/restaurants/bijees-kitchen-civil-lines-agra-517975,"Bijee's kitchen, 52V3+2MW, Bagh Muzaffar Khan, Mantola, Agra, Uttar Pradesh 282002, India",Menu/517975.json
103442,Awadhi Foods,Agra,3.9,100+ ratings,₹ 200,North Indian,12719001000713,https://www.swiggy.com/restaurants/awadhi-foods-civil-lines-agra-103442,"Awadhi Foods, Sanjay Place, Civil Lines, Agra",Menu/103442.json
74422,Domino's Pizza,Agra,4.4,50+ ratings,₹ 400,Pizzas,12715001000263,https://www.swiggy.com/restaurants/dominos-pizza-shahzadi-mandi-idgah-colony-agra-74422,"Domino's Pizza, D. C. Nand Plaza,Shop No. 113,114,115&116,50B,Taj Road,Shahzadi Mandi,Agra,UTTAR PRADESH-282001",Menu/74422.json
74352,Bercos - If you love chinese,Agra,4.0,20+ ratings,₹ 400,"Chinese,Thai",12718001000784,https://www.swiggy.com/restaurants/bercos-if-you-love-chinese-civil-lines-agra-74352,"Bercos - If you love chinese, Friends Vasan Plaza, Sanjay Place, Civil Lines,Agra. Opposite of M.D. Jain Inter College",Menu/74352.json
559786,AAVYA HOME FOOD,Agra,--,Too Few Ratings,₹ 100,Snacks,22722579000048,https://www.swiggy.com/restaurants/aavya-home-food-civil-lines-agra-559786,"AAVYA HOME FOOD, 16/117 LADLI KATRA SHAHGANJ AGRA, WARD NO.12 GHAAS KI MANDI, NAGAR NIGAM FOOD SAFETY ZONE 06, AGRA, UTTAR PRADESH-282010",Menu/559786.json
74578,Aahar,Agra,4.0,500+ ratings,₹ 400,"North Indian,South Indian",12714001000302,https://www.swiggy.com/restaurants/aahar-civil-lines-agra-74578,"Aahar, 26/118, Opposite Income Tax Building, Sanjay Place, Civil Lines, Agra",Menu/74578.json
432387,The Belgian Waffle Co.,Agra,4.2,50+ ratings,₹ 200,"Desserts,Beverages",22721582000249,https://www.swiggy.com/restaurants/the-belgian-waffle-co-sanjay-place-agra-432387,"The Belgian Waffle Co., Shop no: 14, Ground Floor, Block no: 34, opposite Soor Sadan, Sanjay Place, Agra, Uttar Pradesh 282004",Menu/432387.json
475988,Delhi 6,Agra,4.3,20+ ratings,₹ 180,North Indian,22721113000315,https://www.swiggy.com/restaurants/delhi-6-civil-lines-agra-475988,"Delhi 6, Block No C 7, Shop No 1, Cloth Market, Sanjay Palace, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282002, India",Menu/475988.json
326710,STAR ULTIMATE PIZZA,Agra,3.6,20+ ratings,₹ 200,"Pizzas,Snacks",22721579000120,https://www.swiggy.com/restaurants/star-ultimate-pizza-kheria-mode-v-i-p-road-agra-agra-326710,"STAR ULTIMATE PIZZA, 58/293 C, Sarai Khawaja Mauja Kachhipura Agra",Menu/326710.json
171258,Guru Kripa Yadav Dhaba,Agra,3.7,100+ ratings,₹ 200,"North Indian,Indian",22720581000002,https://www.swiggy.com/restaurants/guru-kripa-yadav-dhaba-delhi-gate-civil-lines-agra-171258,"Guru Kripa Yadav Dhaba, Delhi Gate, Raja Mandi Station Road, Civil Lines, Agra",Menu/171258.json
75774,Sips and Bites,Agra,4.2,50+ ratings,₹ 200,"North Indian,Chinese",22718600000000,https://www.swiggy.com/restaurants/sips-and-bites-shahganj-lohamandi-agra-75774,"Sips and Bites, Shop 5, Aparna Rana Market, West SHivaji Nagar, Pratap Nagar, Shahganj, Agra",Menu/75774.json
99204,Banarsi Pan,Agra,--,Too Few Ratings,₹ 100,Desserts,22719582000032,https://www.swiggy.com/restaurants/banarsi-pan-hariparvat-civil-lines-agra-99204,"Banarsi Pan, Shop 6, Upadhyay Market, Hariparwant, Civil Lines, Agra",Menu/99204.json
137924,Raj Rasoi Sweets & Restaurant,Agra,3.9,500+ ratings,₹ 300,"South Indian,North Indian",12719001000334,https://www.swiggy.com/restaurants/raj-rasoi-sweets-and-restaurant-sanjay-place-civil-lines-agra-137924,"Raj Rasoi Sweets & Restaurant, 14/8 Emporium Complex, Behind Speed Colour Lab, Sanjay Place, Civil Lines, Agra",Menu/137924.json
127111,Shri Anand Sakahari Bhojan,Agra,3.8,100+ ratings,₹ 200,North Indian,12721001000195,https://www.swiggy.com/restaurants/shri-anand-sakahari-bhojan-delhi-gate-civil-lines-agra-127111,"Shri Anand Sakahari Bhojan, Shop No. 35-36, Raja Mandi Station Road",Menu/127111.json
536536,Capri Restaurant,Agra,--,Too Few Ratings,₹ 400,"North Indian,Chinese",12714001000183,https://www.swiggy.com/restaurants/capri-restaurant-civil-lines-agra-536536,"Capri Restaurant, Shop No-6 and 7, Hariparvat, Opp to hindustan petrol pump, Agra 282010",Menu/536536.json
455514,Jain pan bhandar,Agra,--,Too Few Ratings,₹ 100,Paan,license,https://www.swiggy.com/restaurants/jain-pan-bhandar-sadar-bazaar-agra-455514,"Jain pan bhandar, Agra cantonment hospital naulakha sadar bazar agra",Menu/455514.json
81553,Manohar Lal Daulat Ram Garg( Gazak Wale),Agra,4.2,20+ ratings,₹ 400,Desserts,12716001000542,https://www.swiggy.com/restaurants/manohar-lal-daulat-ram-garg-gazak-wale-hariparvat-civil-lines-agra-81553,"Manohar Lal Daulat Ram Garg( Gazak Wale), 1/44 A HARIPARBAT CROSSING AGRA",Menu/81553.json
442867,Bun Maska,Agra,--,Too Few Ratings,₹ 60,Indian,22721113000904,https://www.swiggy.com/restaurants/bun-maska-civil-lines-agra-442867,"Bun Maska, Sanjay Palace, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282002, India",Menu/442867.json
269557,Yadav Dhaba Purana,Agra,3.6,100+ ratings,₹ 200,North Indian,12716001000037,https://www.swiggy.com/restaurants/yadav-dhaba-purana-civil-lines-agra-269557,"Yadav Dhaba Purana, Delhi Gate Raja Ki Mandi Station Road Agra , District - Agra, STATE - Uttar Pradesh",Menu/269557.json
102886,Lal Tadka Restaurant,Agra,--,Too Few Ratings,₹ 500,North Indian,12714001001108,https://www.swiggy.com/restaurants/lal-tadka-restaurant-civil-lines-shahganj-agra-102886,"Lal Tadka Restaurant, Shop 19/14, Lohamandi, Agra",Menu/102886.json
510896,Anand hi anand,Agra,3.2,20+ ratings,₹ 200,Fast Food,22722577000012,https://www.swiggy.com/restaurants/anand-hi-anand-civil-lines-agra-510896,"Anand hi anand, Plot 52 & 53, Krishna Kunj, Mauja Gailana, , Agra",Menu/510896.json
88366,Ravi Fast Food,Agra,4.2,50+ ratings,₹ 200,South Indian,22719582000013,https://www.swiggy.com/restaurants/ravi-fast-food-sanjay-place-civil-lines-agra-88366,"Ravi Fast Food, OPP. LIC BUILDING, SANJAY PLACE",Menu/88366.json
87254,Shubh Anand Hi Anand Bhojnalaya,Agra,3.8,50+ ratings,₹ 400,North Indian,12721001000134,https://www.swiggy.com/restaurants/shubh-anand-hi-anand-bhojnalaya-civil-lines-agra-87254,"Shubh Anand Hi Anand Bhojnalaya , Delhi Gate, Raja Mandi Station Road, Civil Lines, Agra",Menu/87254.json
576803,KHA-LO,Agra,--,Too Few Ratings,₹ 250,"Italian,Beverages",22721113000439,https://www.swiggy.com/restaurants/kha-lo-civil-lines-agra-576803,"KHA-LO, Hunger Brother 59, dayal nagar shahganj , Agra (M Corp.) , Agra, Agra, Uttar Pradesh-282010",Menu/576803.json
576802,HUNGER BROTHERS,Agra,--,Too Few Ratings,₹ 250,"Fast Food,Italian",22721113000439,https://www.swiggy.com/restaurants/hunger-brothers-civil-lines-agra-576802,"HUNGER BROTHERS, 59, dayal nagar shahganj, Agra (M Corp.), Agra, Agra, Uttar Pradesh - 282010",Menu/576802.json
576806,SWAD,Agra,--,Too Few Ratings,₹ 250,"Fast Food,Snacks",22721113000439,https://www.swiggy.com/restaurants/swad-civil-lines-agra-576806,"SWAD, Hunger Brother 59, dayal nagar shahganj , Agra (M Corp.) , Agra, Agra, Uttar Pradesh-282010",Menu/576806.json
565659,HUNGER BROTHER,Agra,--,Too Few Ratings,₹ 250,"Fast Food,Italian-American",22721113000439,https://www.swiggy.com/restaurants/hunger-brother-civil-lines-agra-565659,"HUNGER BROTHER, 59, DAYAL NAGAR SHAHGANJ , AGRA (M CORP.), AGRA, AGRA, UTTAR PRADESH-282010",Menu/565659.json
74564,Jain Restaurant,Agra,3.6,100+ ratings,₹ 300,"North Indian,South Indian",22720600000000,https://www.swiggy.com/restaurants/jain-restaurant-shahganj-jaipur-house-colony-agra-74564,"Jain Restaurant, 110, Jaipur House Market, Opposite Commercial Tax Office, Jaipur House Colony, Shahganj, Agra",Menu/74564.json
85788,Ashoka Bar,Agra,4.0,20+ ratings,₹ 400,North Indian,12714001000182,https://www.swiggy.com/restaurants/ashoka-bar-civil-lines-agra-85788,"Ashoka Bar, 145, Station Road, Delhi Gate, Raja Ki Mandi, Professors Colony, Lohamandi, Agra, Uttar Pradesh 282002, India",Menu/85788.json
515217,Sargra Online Cake Delivery,Agra,--,Too Few Ratings,₹ 300,Bakery,22721584000049,https://www.swiggy.com/restaurants/sargra-online-cake-delivery-tajganj-agra-515217,"Sargra Online Cake Delivery, 11 A KISHAN GARH IDGAH AGRA, WARD NO. 08 IDGAH, Nagar Nigam Food Safety Zone 11, Agra, Uttar Pradesh - 282001",Menu/515217.json
551549,ROLLS CAVALRY,Agra,--,Too Few Ratings,₹ 160,Snacks,22722581000133,https://www.swiggy.com/restaurants/rolls-cavalry-civil-lines-agra-551549,"ROLLS CAVALRY, 74, Jaipur House, Khatehna, Jaipur House Colony, Agra, Uttar Pradesh 282010, India",Menu/551549.json
431107,Nikku's Bakery,Agra,--,Too Few Ratings,₹ 300,Bakery,22721584000109,https://www.swiggy.com/restaurants/nikkus-bakery-sadar-bazaar-agra-431107,"Nikku's Bakery, Renu apartment, Kishangarh, idgah, Agra, Uttar Pradesh 282001, India",Menu/431107.json
542040,Urban Kitchen,Agra,--,Too Few Ratings,₹ 400,"Fast Food,American",22722113000475,https://www.swiggy.com/restaurants/urban-kitchen-civil-lines-agra-542040,"Urban Kitchen, 18/61 SIRKIMANDI, NAGLAGANGARAM,  Agra (CB), Agra, Agra, Uttar Pradesh -  282002",Menu/542040.json
517758,Biryani By Kilo,Agra,4.1,100+ ratings,₹ 700,"Biryani,Mughlai",12722001000194,https://www.swiggy.com/restaurants/biryani-by-kilo-swadeshi-bima-nagar-civil-lines-agra-517758,"Biryani By Kilo, Unit No-UG-02,Upper Ground Floor Shanti Avenue,Swadeshi Bima Nagar, Church Rd,Mauza Sarjepur, Civil Lines, Agra,Uttar Pradesh 282002",Menu/517758.json
104728,Brijbhog Mishthan Bhandar,Agra,4.3,100+ ratings,₹ 100,"Sweets,Street Food",12719001000460,https://www.swiggy.com/restaurants/brijbhog-mishthan-bhandar-anjana-cinemas-agra-agra-104728,"Brijbhog Mishthan Bhandar, Shop 1, Nehru Nagar, Near Shah Talkies, MG Road, Near Anjana Cinemas, Civil Lines, Agra",Menu/104728.json
95336,New Moon Light Restaurant,Agra,3.2,20+ ratings,₹ 200,North Indian,12718001000818,https://www.swiggy.com/restaurants/new-moon-light-restaurant-civil-lines-agra-95336,"New Moon Light Restaurant, Beside Income Tax Office, Civil Lines, Agra",Menu/95336.json
388884,Yadav Dhaba,Agra,3.4,50+ ratings,₹ 200,North Indian,22721582000136,https://www.swiggy.com/restaurants/yadav-dhaba-civil-lines-agra-388884,"Yadav Dhaba, Delhi Gate, Raja Mandi Station Road, Civil Lines, Agra",Menu/388884.json
74354,Chopstix,Agra,4.1,50+ ratings,₹ 400,Chinese,22718582000112,https://www.swiggy.com/restaurants/chopstix-civil-lines-agra-74354,"Chopstix, G-5/32, Opposite LIC Building, Sanjay Place, Civil Lines, Agra",Menu/74354.json
572027,Brown Castle/ Divine Hospitality,Agra,--,Too Few Ratings,₹ 200,"Indian,South Indian",22721113001065,https://www.swiggy.com/restaurants/brown-castle-divine-hospitality-civil-lines-agra-572027,"Brown Castle/ Divine Hospitality, 1/55, Ravi Hospital Bridge, Near Pushpanjali, Civil Lines, Agra",Menu/572027.json
492176,Shri Bankey Bihari Ji Fast Food Corner,Agra,--,Too Few Ratings,₹ 500,"North Indian,Thalis",22721582000210,https://www.swiggy.com/restaurants/shri-bankey-bihari-ji-fast-food-corner-civil-lines-agra-492176,"Shri Bankey Bihari Ji Fast Food Corner, GUMTI NO 05 SANJAY PLACE, WARD NO.50 VIJAY NAGAR, Nagar Nigam Food Safety Zone 09, Agra, Uttar Pradesh - 282004",Menu/492176.json
84614,Chainess,Agra,4.0,50+ ratings,₹ 200,"Beverages,Fast Food",12718001000771,https://www.swiggy.com/restaurants/chainess-sanjay-place-civil-lines-agra-84614,"Chainess, G-11,12,13 , BLOCK NO. 34/2,SANJAY PLACE",Menu/84614.json
576197,Fresh snacks cafe,Agra,--,Too Few Ratings,₹ 50,"Cafe,Beverages",22721585000154,https://www.swiggy.com/restaurants/fresh-snacks-cafe-sadar-bazaar-agra-576197,"Fresh snacks cafe, OPP VIP SHOWROOM CHANNEL 3 COUNTER SADAR BAZAAR",Menu/576197.json
91226,Tealogy,Agra,--,Too Few Ratings,₹ 200,Beverages,22718582000115,https://www.swiggy.com/restaurants/tealogy-sanjay-place-civil-lines-agra-91226,"Tealogy, Address - Shop no.- G-1, Block - 38/4-b , friends center, sanjay palace, agra",Menu/91226.json
455322,Wok to Fork,Agra,--,Too Few Ratings,₹ 200,"Chinese,Fast Food",22721582000190,https://www.swiggy.com/restaurants/wok-to-fork-civil-lines-agra-455322,"Wok to Fork, G-8 Block, 94 opp. St patricks school, sanjay place, Agra  282002",Menu/455322.json
316298,Punjabi Chulha,Agra,3.7,20+ ratings,₹ 200,"North Indian,Punjabi",22721581000170,https://www.swiggy.com/restaurants/punjabi-chulha-civil-lines-agra-316298,"Punjabi Chulha, 4/15, malviya kunj opp. canara bank, lohamandi, Agra",Menu/316298.json
575821,Le Vera Pizza,Agra,--,Too Few Ratings,₹ 300,Pizzas,22722582000144,https://www.swiggy.com/restaurants/le-vera-pizza-civil-lines-sanjay-place-civil-line-agra-575821,"Le Vera Pizza, SHOP NO.1 BLCOK-C3, 2ND FLOOR, CLOTH MARKET, SANJAY PLACE, AGRA, WARD NO. 63 RAJAMANDI, Nagar Nigam Food Safety Zone 09, Agra, Uttar Pradesh - 282002",Menu/575821.json
560838,Pablo Premium Kitchen,Agra,5.0,20+ ratings,₹ 300,"Indian,Chinese",12718001001031,https://www.swiggy.com/restaurants/pablo-premium-kitchen-civil-lines-agra-560838,"Pablo Premium Kitchen, 9th FLOOR, 109, CORPORATE PARK SANJAY  PLACE AGRA,",Menu/560838.json
464580,Made In Punjab,Agra,--,Too Few Ratings,₹ 600,"North Indian,Tandoor",12715001001023,https://www.swiggy.com/restaurants/made-in-punjab-m-g-road-agra-464580,"Made In Punjab, The PL Palace, M.G. Road, Sanjay Place Agra-282002",Menu/464580.json
148334,Chanchal Dhaba,Agra,--,Too Few Ratings,₹ 400,North Indian,22721585000199,https://www.swiggy.com/restaurants/chanchal-dhaba-sadar-bazar-idgah-colony-agra-148334,"Chanchal Dhaba, Gandhi Market, Near Agra Cantt Railway Station, Agra Cantt, Agra",Menu/148334.json
547126,DESI CAFE AGRA,Agra,--,Too Few Ratings,₹ 1000,"North Indian,Tandoor",12719001001042,https://www.swiggy.com/restaurants/desi-cafe-agra-civil-lines-agra-547126,"DESI CAFE AGRA, 5TH FLOOR , SIDDHI VINAYAK TRADE CENTRE, JEONI MANDI CROSSING, YAMUNA KINARA, AGRA, NAGAM NIGAM FOOD SAFETY ZONE 02, AGRA, UTTAR PRADESH-282004",Menu/547126.json
418001,Masala Handi,Agra,--,Too Few Ratings,₹ 300,"North Indian,Chinese",22721582000169,https://www.swiggy.com/restaurants/masala-handi-civil-lines-agra-418001,"Masala Handi, Plot No.16, Parking No.EP 5, Sanjay Place, Commercial Center",Menu/418001.json
473254,Kanha Coffee Corner,Agra,--,Too Few Ratings,₹ 100,"Beverages,Fast Food",22721585000250,https://www.swiggy.com/restaurants/kanha-coffee-corner-civil-lines-agra-473254,"Kanha Coffee Corner, ARJUN NAGAR TIRAHA NEAR NIRANKARI BHAVAN AGRA, WARD NO. 42 AJEET NAGAR GATE, Nagar Nigam Food Safety Zone 12, Agra, Uttar Pradesh",Menu/473254.json
528772,Pizza Delight Cafe,Agra,--,Too Few Ratings,₹ 300,"Pizzas,Beverages",22721575000146,https://www.swiggy.com/restaurants/pizza-delight-cafe-civil-lines-agra-528772,"Pizza Delight Cafe, 22/257 Chandi wali kothi Near Paliwal Park( Agra University) Matilal Neharu Road Civil line Agra 282002",Menu/528772.json
74330,MKOP,Agra,3.8,50+ ratings,₹ 300,"Desserts,Pizzas",12717001000688,https://www.swiggy.com/restaurants/mkop-sikandra-sanjay-place-agra-74330,"MKOP, Deepshikha Building, Ground floor, Near Sanjay Cinema, Wazirpura Rd, Sanjay Place, Civil Lines, Agra, Uttar Pradesh",Menu/74330.json
392449,Live Shack,Agra,--,Too Few Ratings,₹ 400,"Lebanese,Chinese",12721001000382,https://www.swiggy.com/restaurants/live-shack-civil-lines-agra-392449,"Live Shack, G-7, BLOCK NO. 42/2 (MUNICIPAL NO. 4/S-42/2/G-7) SANJAY PLACE, AGRA, Nagar Nigam Food Safety Zone 09, Agra, Uttar Pradesh-282002",Menu/392449.json
81551,Tirupati's Dosa Factory,Agra,3.8,50+ ratings,₹ 300,South Indian,12719001000080,https://www.swiggy.com/restaurants/tirupatis-dosa-factory-civil-lines-agra-81551,"Tirupati's Dosa Factory, PLOT NO. 6 LG FLOOR, RAM NAGAR COLONY, CIVIL LINES",Menu/81551.json
